spend_date,amount,support_oppose,race_id,race_name,candidate_id,candidate_name,office,state,district,race_id_source,race_disagreement,race_id_inline,race_id_candidate,committee_id,committee_name,payee_name,purpose,cycle,transaction_id,sub_id,file_number,filing_form,report_type,amendment_indicator,action_code,most_recent,is_notice,image_number,pdf_url,expenditure_date,disbursement_date,dissemination_date,fec_candidate_name,party
2024-06-10,200000.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,PRINTING,2024,SE24.1,4103020241012034611,1821798,F3X,Q2,A,N,True,False,202410099684835318,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835318,2024-06-12,2024-06-12,2024-06-10,"TRUMP, DONALD J.",REP
2024-06-10,200000.00,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,PRINTING,2024,SE24.2,4103020241012034612,1821798,F3X,Q2,A,N,True,False,202410099684835318,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835318,2024-06-12,2024-06-12,2024-06-10,"BIDEN, JOSEPH R JR",DEM
2024-06-10,124250.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,TEXT SERVICE,2024,SE24.3,4103020241012034613,1821798,F3X,Q2,A,N,True,False,202410099684835319,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835319,2024-06-12,2024-06-12,2024-06-10,"TRUMP, DONALD J.",REP
2024-06-10,124250.00,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,TEXT SERVICE,2024,SE24.4,4103020241012034614,1821798,F3X,Q2,A,N,True,False,202410099684835319,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835319,2024-06-12,2024-06-12,2024-06-10,"BIDEN, JOSEPH R JR",DEM
2024-06-10,1487500.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IN FIELD STRATEGIES INC,CANVASSING/FIELD OPERATIONS,2024,SE24.5,4103020241012034605,1821798,F3X,Q2,A,N,True,False,202410099684835315,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835315,2024-06-12,2024-06-12,2024-06-10,"TRUMP, DONALD J.",REP
2024-06-10,1487500.00,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IN FIELD STRATEGIES INC,CANVASSING/FIELD OPERATIONS,2024,SE24.6,4103020241012034606,1821798,F3X,Q2,A,N,True,False,202410099684835315,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835315,2024-06-12,2024-06-12,2024-06-10,"BIDEN, JOSEPH R JR",DEM
2024-06-17,1487500.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IN FIELD STRATEGIES INC,CANVASSING/FIELD OPERATIONS,2024,SE24.7,4103020241012034607,1821798,F3X,Q2,A,N,True,False,202410099684835316,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835316,2024-06-24,2024-06-24,2024-06-17,"TRUMP, DONALD J.",REP
2024-06-17,1487500.00,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IN FIELD STRATEGIES INC,CANVASSING/FIELD OPERATIONS,2024,SE24.8,4103020241012034608,1821798,F3X,Q2,A,N,True,False,202410099684835316,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835316,2024-06-24,2024-06-24,2024-06-17,"BIDEN, JOSEPH R JR",DEM
2024-06-24,500000.00,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IN FIELD STRATEGIES INC,CANVASSING/FIELD OPERATIONS,2024,SE24.10,4103020241012034610,1821798,F3X,Q2,A,N,True,False,202410099684835317,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835317,2024-06-26,2024-06-26,2024-06-24,"BIDEN, JOSEPH R JR",DEM
2024-06-24,500000.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IN FIELD STRATEGIES INC,CANVASSING/FIELD OPERATIONS,2024,SE24.9,4103020241012034609,1821798,F3X,Q2,A,N,True,False,202410099684835317,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835317,2024-06-26,2024-06-26,2024-06-24,"TRUMP, DONALD J.",REP
2024-06-27,50000.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,TEXT SERVICE,2024,SE24.11,4103020241012034615,1821798,F3X,Q2,A,N,True,False,202410099684835320,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835320,2024-06-26,2024-06-26,2024-06-27,"TRUMP, DONALD J.",REP
2024-06-27,50000.00,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,TEXT SERVICE,2024,SE24.12,4103020241012034616,1821798,F3X,Q2,A,N,True,False,202410099684835320,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835320,2024-06-26,2024-06-26,2024-06-27,"BIDEN, JOSEPH R JR",DEM
2024-06-27,25000.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,TEXT SERVICE,2024,SE24.13,4103020241012034617,1821798,F3X,Q2,A,N,True,False,202410099684835321,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835321,2024-06-28,2024-06-28,2024-06-27,"TRUMP, DONALD J.",REP
2024-06-27,25000.00,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,TEXT SERVICE,2024,SE24.14,4103020241012034618,1821798,F3X,Q2,A,N,True,False,202410099684835321,https://docquery.fec.gov/cgi-bin/fecimg/?202410099684835321,2024-06-28,2024-06-28,2024-06-27,"BIDEN, JOSEPH R JR",DEM
2024-07-03,1546875.03,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IN FIELD STRATEGIES INC,CANVASSING/FIELD OPERATIONS,2024,SE24.15,4111420241068857739,1829340,F3X,Q3,N,A,True,False,202410159698271079,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271079,2024-07-05,2024-07-05,2024-07-03,"TRUMP, DONALD J.",REP
2024-07-03,1546875.03,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IN FIELD STRATEGIES INC,CANVASSING/FIELD OPERATIONS,2024,SE24.16,4111420241068857740,1829340,F3X,Q3,N,A,True,False,202410159698271080,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271080,2024-07-05,2024-07-05,2024-07-03,"BIDEN, JOSEPH R JR",DEM
2024-07-03,140000.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,PRINTING,2024,SE24.17,4111420241068857783,1829340,F3X,Q3,N,A,True,False,202410159698271101,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271101,2024-07-03,2024-07-03,2024-07-03,"TRUMP, DONALD J.",REP
2024-07-03,140000.00,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,PRINTING,2024,SE24.18,4111420241068857784,1829340,F3X,Q3,N,A,True,False,202410159698271102,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271102,2024-07-03,2024-07-03,2024-07-03,"BIDEN, JOSEPH R JR",DEM
2024-07-03,240000.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,TEXT SERVICE,2024,SE24.19,4111420241068857785,1829340,F3X,Q3,N,A,True,False,202410159698271102,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271102,2024-07-05,2024-07-05,2024-07-03,"TRUMP, DONALD J.",REP
2024-07-03,1241935.48,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,DIGITAL MEDIA,2024,SE24.20,4111420241068857786,1829340,F3X,Q3,N,A,True,False,202410159698271103,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271103,2024-07-05,2024-07-05,2024-07-03,"TRUMP, DONALD J.",REP
2024-07-03,62500.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,MESSAGE PHONE CALLS,2024,SE24.21,4111420241068857787,1829340,F3X,Q3,N,A,True,False,202410159698271103,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271103,2024-07-05,2024-07-05,2024-07-03,"TRUMP, DONALD J.",REP
2024-07-03,62500.00,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,MESSAGE PHONE CALLS,2024,SE24.22,4111420241068857788,1829340,F3X,Q3,N,A,True,False,202410159698271104,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271104,2024-07-05,2024-07-05,2024-07-03,"BIDEN, JOSEPH R JR",DEM
2024-07-10,1546875.03,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IN FIELD STRATEGIES INC,CANVASSING/FIELD OPERATIONS,2024,SE24.23,4111420241068857741,1829340,F3X,Q3,N,A,True,False,202410159698271080,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271080,2024-07-08,2024-07-08,2024-07-10,"TRUMP, DONALD J.",REP
2024-07-10,1546875.03,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IN FIELD STRATEGIES INC,CANVASSING/FIELD OPERATIONS,2024,SE24.24,4111420241068857742,1829340,F3X,Q3,N,A,True,False,202410159698271081,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271081,2024-07-08,2024-07-08,2024-07-10,"BIDEN, JOSEPH R JR",DEM
2024-07-15,1241935.48,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,DIGITAL MEDIA,2024,SE24.25,4111420241068857789,1829340,F3X,Q3,N,A,True,False,202410159698271104,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271104,2024-07-15,2024-07-15,2024-07-15,"TRUMP, DONALD J.",REP
2024-07-15,157234.70,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,MESSAGE PHONE CALLS,2024,SE24.26,4111420241068857790,1829340,F3X,Q3,N,A,True,False,202410159698271105,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271105,2024-07-15,2024-07-15,2024-07-15,"TRUMP, DONALD J.",REP
2024-07-15,157234.70,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,MESSAGE PHONE CALLS,2024,SE24.27,4111420241068857791,1829340,F3X,Q3,N,A,True,False,202410159698271105,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271105,2024-07-15,2024-07-15,2024-07-15,"BIDEN, JOSEPH R JR",DEM
2024-07-15,190292.68,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,COLLATERAL MATERIALS- SHIRTS/HATS/SIGNS,2024,SE24.28,4111420241068857792,1829340,F3X,Q3,N,A,True,False,202410159698271106,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271106,2024-07-15,2024-07-15,2024-07-15,"TRUMP, DONALD J.",REP
2024-07-17,1546875.03,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IN FIELD STRATEGIES INC,CANVASSING/FIELD OPERATIONS,2024,SE24.29,4111420241068857743,1829340,F3X,Q3,N,A,True,False,202410159698271081,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271081,2024-07-19,2024-07-19,2024-07-17,"TRUMP, DONALD J.",REP
2024-07-17,1546875.03,oppose,2024-P-US,President (2024),P80000722,Joe Biden,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IN FIELD STRATEGIES INC,CANVASSING/FIELD OPERATIONS,2024,SE24.30,4111420241068857744,1829340,F3X,Q3,N,A,True,False,202410159698271082,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271082,2024-07-19,2024-07-19,2024-07-17,"BIDEN, JOSEPH R JR",DEM
2024-07-17,344000.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RACONTEUR MEDIA,DIGITAL MEDIA,2024,SE24.31,4111420241068857793,1829340,F3X,Q3,N,A,True,False,202410159698271106,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271106,2024-07-19,2024-07-19,2024-07-17,"TRUMP, DONALD J.",REP
2024-08-12,210433.50,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,OSCEOLA STRATEGIES LLC,PRINTING/POSTAGE,2024,SE24.32,4111420241068857745,1829340,F3X,Q3,N,A,True,False,202410159698271082,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271082,2024-08-12,2024-08-12,2024-08-12,"TRUMP, DONALD J.",REP
2024-08-12,210433.50,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,OSCEOLA STRATEGIES LLC,PRINTING/POSTAGE,2024,SE24.33,4111420241068857746,1829340,F3X,Q3,N,A,True,False,202410159698271083,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271083,2024-08-12,2024-08-12,2024-08-12,"HARRIS, KAMALA",DEM
2024-08-13,94764.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,OSCEOLA STRATEGIES LLC,PRINTING/POSTAGE,2024,SE24.34,4111420241068857747,1829340,F3X,Q3,N,A,True,False,202410159698271083,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271083,2024-08-12,2024-08-12,2024-08-13,"TRUMP, DONALD J.",REP
2024-08-13,94764.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,OSCEOLA STRATEGIES LLC,PRINTING/POSTAGE,2024,SE24.35,4111420241068857748,1829340,F3X,Q3,N,A,True,False,202410159698271084,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271084,2024-08-12,2024-08-12,2024-08-13,"HARRIS, KAMALA",DEM
2024-08-14,74925.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE BAKER GROUP LLC,PRINTING,2024,SE24.40,4111420241068857812,1829340,F3X,Q3,N,A,True,False,202410159698271116,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271116,2024-08-12,2024-08-12,2024-08-14,"TRUMP, DONALD J.",REP
2024-08-14,74925.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE BAKER GROUP LLC,PRINTING,2024,SE24.41,4111420241068857813,1829340,F3X,Q3,N,A,True,False,202410159698271116,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271116,2024-08-12,2024-08-12,2024-08-14,"HARRIS, KAMALA",DEM
2024-08-15,745000.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.46,4111420241068857533,1829340,F3X,Q3,N,A,True,False,202410159698270976,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270976,2024-08-14,2024-08-14,2024-08-15,"TRUMP, DONALD J.",REP
2024-08-15,745000.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.47,4111420241068857534,1829340,F3X,Q3,N,A,True,False,202410159698270977,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270977,2024-08-14,2024-08-14,2024-08-15,"HARRIS, KAMALA",DEM
2024-08-15,567300.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.48,4111420241068857535,1829340,F3X,Q3,N,A,True,False,202410159698270977,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270977,2024-08-14,2024-08-14,2024-08-15,"TRUMP, DONALD J.",REP
2024-08-15,567300.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.49,4111420241068857536,1829340,F3X,Q3,N,A,True,False,202410159698270978,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270978,2024-08-14,2024-08-14,2024-08-15,"HARRIS, KAMALA",DEM
2024-08-15,268448.70,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE BAKER GROUP LLC,PRINTING/POSTAGE,2024,SE24.54,4111420241068857814,1829340,F3X,Q3,N,A,True,False,202410159698271117,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271117,2024-08-13,2024-08-13,2024-08-15,"TRUMP, DONALD J.",REP
2024-08-15,268448.70,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE BAKER GROUP LLC,PRINTING/POSTAGE,2024,SE24.55,4111420241068857815,1829340,F3X,Q3,N,A,True,False,202410159698271117,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271117,2024-08-13,2024-08-13,2024-08-15,"HARRIS, KAMALA",DEM
2024-08-16,15175.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE BAKER GROUP LLC,PRINTING,2024,SE24.56,4111420241068857816,1829340,F3X,Q3,N,A,True,False,202410159698271118,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271118,2024-08-14,2024-08-14,2024-08-16,"TRUMP, DONALD J.",REP
2024-08-16,15175.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE BAKER GROUP LLC,PRINTING,2024,SE24.57,4111420241068857817,1829340,F3X,Q3,N,A,True,False,202410159698271118,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271118,2024-08-14,2024-08-14,2024-08-16,"HARRIS, KAMALA",DEM
2024-08-17,39250.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,OSCEOLA STRATEGIES LLC,PRINTING,2024,SE24.36,4111420241068857749,1829340,F3X,Q3,N,A,True,False,202410159698271084,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271084,2024-08-12,2024-08-12,2024-08-17,"TRUMP, DONALD J.",REP
2024-08-17,39250.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,OSCEOLA STRATEGIES LLC,PRINTING,2024,SE24.37,4111420241068857750,1829340,F3X,Q3,N,A,True,False,202410159698271085,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271085,2024-08-12,2024-08-12,2024-08-17,"HARRIS, KAMALA",DEM
2024-08-17,40000.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE LUKENS COMPANY,PRINTING,2024,SE24.58,4111420241068857843,1829340,F3X,Q3,N,A,True,False,202410159698271131,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271131,2024-08-14,2024-08-14,2024-08-17,"TRUMP, DONALD J.",REP
2024-08-17,40000.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE LUKENS COMPANY,PRINTING,2024,SE24.59,4111420241068857844,1829340,F3X,Q3,N,A,True,False,202410159698271132,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271132,2024-08-14,2024-08-14,2024-08-17,"HARRIS, KAMALA",DEM
2024-08-17,467500.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE SYNAPSE GROUP LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.60,4111420241068857871,1829340,F3X,Q3,N,A,True,False,202410159698271145,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271145,2024-08-14,2024-08-14,2024-08-17,"TRUMP, DONALD J.",REP
2024-08-17,467500.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE SYNAPSE GROUP LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.61,4111420241068857872,1829340,F3X,Q3,N,A,True,False,202410159698271146,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271146,2024-08-14,2024-08-14,2024-08-17,"HARRIS, KAMALA",DEM
2024-08-17,160680.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,PUSH DIGITAL LLC,DIGITAL MEDIA,2024,SE24.70,4111420241068857772,1829340,F3X,Q3,N,A,True,False,202410159698271096,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271096,2024-08-19,2024-08-19,2024-08-17,"TRUMP, DONALD J.",REP
2024-08-17,160680.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,PUSH DIGITAL LLC,DIGITAL MEDIA,2024,SE24.71,4111420241068857773,1829340,F3X,Q3,N,A,True,False,202410159698271096,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271096,2024-08-19,2024-08-19,2024-08-17,"HARRIS, KAMALA",DEM
2024-08-19,15750.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,OSCEOLA STRATEGIES LLC,PRINTING,2024,SE24.38,4111420241068857751,1829340,F3X,Q3,N,A,True,False,202410159698271085,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271085,2024-08-12,2024-08-12,2024-08-19,"TRUMP, DONALD J.",REP
2024-08-19,15750.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,OSCEOLA STRATEGIES LLC,PRINTING,2024,SE24.39,4111420241068857752,1829340,F3X,Q3,N,A,True,False,202410159698271086,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271086,2024-08-12,2024-08-12,2024-08-19,"HARRIS, KAMALA",DEM
2024-08-19,50000.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.42,4111420241068857591,1829340,F3X,Q3,N,A,True,False,202410159698271005,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271005,2024-08-12,2024-08-12,2024-08-19,"TRUMP, DONALD J.",REP
2024-08-19,50000.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.43,4111420241068857592,1829340,F3X,Q3,N,A,True,False,202410159698271006,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271006,2024-08-12,2024-08-12,2024-08-19,"HARRIS, KAMALA",DEM
2024-08-19,61875.50,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,ARENA MAIL & DIGITAL,PRINTING,2024,SE24.44,4111420241068857522,1829340,F3X,Q3,N,A,True,False,202410159698270971,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270971,2024-08-14,2024-08-14,2024-08-19,"TRUMP, DONALD J.",REP
2024-08-19,61875.50,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,ARENA MAIL & DIGITAL,PRINTING,2024,SE24.45,4111420241068857523,1829340,F3X,Q3,N,A,True,False,202410159698270971,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270971,2024-08-14,2024-08-14,2024-08-19,"HARRIS, KAMALA",DEM
2024-08-19,205064.50,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,2024,SE24.50,4111420241068857794,1829340,F3X,Q3,N,A,True,False,202410159698271107,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271107,2024-08-13,2024-08-13,2024-08-19,"TRUMP, DONALD J.",REP
2024-08-19,205064.50,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,2024,SE24.51,4111420241068857795,1829340,F3X,Q3,N,A,True,False,202410159698271107,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271107,2024-08-13,2024-08-13,2024-08-19,"HARRIS, KAMALA",DEM
2024-08-19,60566.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RED MAVERICK MEDIA LLC,PRINTING,2024,SE24.52,4111420241068857796,1829340,F3X,Q3,N,A,True,False,202410159698271108,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271108,2024-08-13,2024-08-13,2024-08-19,"TRUMP, DONALD J.",REP
